Title,Brand,Screen,Processor,RAM,Disk,Graphic_card,Operating_system,Price
"Acer Spin 1 11,6"" Intel® Celeron™ N3350 - 4GB RAM - 32GB Dysk - Win10S + Office 365",Acer,"11,6 cala, ekran dotykowy 1920 x 1080 pikseli","Intel® Celeron® N3350 1,1 - 2,4 GHz",4 GB RAM,32 GB Flash,Intel® HD Graphics 500,Windows 10 S,1 499 z?
Dell Inspiron 5490 14'' Intel® Core™ i5-10210U - 8GB RAM - 512GB SSD Dysk - MX230 Grafika - Win10,Dell,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 10210U 1,6 - 4,2 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce MX 230 + Intel UHD Graphics,Windows 10 Home Edition,3 399 z?
"HP Pavilion 15-cs3056nw 15,6"" Intel® Core™ i5-1035G1 - 8GB RAM - 512GB Dysk - MX250 Grafika - Win10",HP,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce MX 250 + Intel UHD Graphics,Windows 10 Home Edition,3 449 z?
"HP 15-da1007nw 15,6"" Intel® Core™ i5-8265U - 8GB RAM - 512GB Dysk - MX110 Grafika - Win10",HP,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8265U 1,6 - 3,9 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce MX110 + Intel UHD Graphics 620,Windows 10 Home Edition,2 599 z?
"Lenovo IdeaPad S145-14IWL 14"" Intel® Pentium™ Gold 5405U - 4GB RAM - 128GB Dysk - Win10S",Lenovo,"14 cali,  1920 x 1080 pikseli","Intel® Pentium® 5405U 2,3 GHz",4 GB RAM,128 GB SSD,Intel® UHD Graphics 610,Windows 10 S,1 499 z?
"Lenovo IdeaPad S145-15AST 15,6"" AMD A6-9225 - 4GB RAM - 256GB Dysk",Lenovo,"15,6 cala,  1920 x 1080 pikseli","AMD A-Series 9225 2,6 - 3,0 GHz",4 GB RAM,256 GB SSD,AMD Radeon R4,,1 399 z?
"Lenovo IdeaPad 320S 15,6"" Intel® Core™ i5-8250U - 8GB RAM - 256GB Dysk - MX130 Grafika - Win10 + torba i mysz",Lenovo,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8250U 1,6 - 3,4 GHz",8 GB RAM,256 GB SSD,nVidia® GeForce MX130 + Intel UHD Graphics 620,Windows 10 Home Edition,2 599 z?
"Acer Nitro 5 15,6"" Intel® Core™ i5-8300H - 8GB RAM - 512GB SSD Dysk - GTX1650 Grafika",Acer,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8300H 2,3 - 4,0 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce GTX1650 + Intel UHD Graphics 630,,3 149 z?
"Lenovo IdeaPad 330 15,6"" Intel® Core™ i3-8130U - 4GB RAM - 256GB Dysk - Radeon 530 Grafika - Win10",Lenovo,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i3 8gen 8130U 2,2 - 3,4 GHz",4 GB RAM,256 GB SSD,AMD Radeon 530 + Intel HD Graphics 620,Windows 10 Home Edition,1 799 z?
"Cavion 10,1 mini 10,1"" Intel® Atom™ Z3735G - 1GB RAM - 32GB Dysk - Win10 Pro",Cavion,"10,1 cala,  1024 x 600 pikseli","Intel® Atom® Z3735G 1,33 - 1,83 GHz",1 GB RAM,32 GB eMMC,Intel® HD,Windows 10 Professional,499 z?
"Dell Inspiron G3 3590-8698 15,6"" Intel® Core™ i5-9300H - 8GB RAM - 512GB Dysk - GTX1660Ti Max-Q Grafika - Win10",Dell,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce GTX 1660 Ti Max-Q + Intel UHD Graphics 630,Windows 10 Home Edition,3 999 z?
"Acer Aspire 7 NH.GXBEP.019 15,6"" Intel® Core™ i5-8300H - 8GB RAM - 256GB Dysk - GTX1050 Grafika - Win10",Acer,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8300H 2,3 - 4,0 GHz",8 GB RAM,256 GB SSD,nVidia® GeForce GTX 1050 + Intel UHD Graphics 630,Windows 10 Home Edition,2 899 z?
"Lenovo Ideapad 330 15,6"" Intel® Core™ i5-8300H - 8GB RAM - 1TB Dysk - GTX1050 Grafika - Win10",Lenovo,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8300H 2,3 - 4,0 GHz",8 GB RAM,1 TB HDD,nVidia® GeForce GTX1050 + Intel HD Graphics 630,Windows 10 Home Edition,2 599 z?
"ASUS Transformer Book T101HA 10,1"" Intel® Atom™ x5-Z8350 - 4GB RAM - 128 GB Dysk - Win10",ASUS,"10,1 cala, ekran dotykowy 1280 x 800 pikseli","Intel® Atom® x5-Z8350 1,44 - 1,92 GHz",4 GB RAM,128 GB eMMC,Intel® HD Graphics,Windows 10 Home Edition,1 399 z?
"HP 14-dk0031nw 14"" AMD Ryzen 5 3500U- 8GB RAM - 512GB Dysk - Win10",HP,"14 cali,  1920 x 1080 pikseli","AMD Ryzen™ 5 3500U 2,1 - 3,7 GHz",8 GB RAM,512 GB SSD,AMD Radeon Vega 8,Windows 10 Home Edition,2 399 z?
Lenovo IdeaPad C340-14API 14'' AMD Ryzen 5 3500U - 8GB RAM - 512GB Dysk - Win10,Lenovo,"14 cali, ekran dotykowy 1920 x 1080 pikseli","AMD Ryzen™ 5 3500U 2,1 - 3,7 GHz",8 GB RAM,512 GB SSD,AMD Radeon Vega 8,Windows 10 Home Edition,2 699 z?
"Lenovo Legion Y540-15IRH 15,6"" Intel® Core™ i7-9750H - 8GB RAM - 256GB Dysk - GTX1660Ti Grafika - Win10",Lenovo,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i7 9gen 9750H 2,6 - 4,5 GHz",8 GB RAM,256 GB SSD,nVidia® GeForce GTX 1660Ti + Intel UHD Graphics 630,Windows 10 Home Edition,5 099 z?
"HP Pavilion Gaming 15-ec0017nw 15,6"" AMD Ryzen 5 3550H - 8GB RAM - 512GB Dysk - GTX1050 Grafika - Win10",HP,"15,6 cala,  1920 x 1080 pikseli","AMD Ryzen™ 5 3550H 2,1 - 3,7 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce GTX 1050 + AMD Radeon Vega 8,Windows 10 Home Edition,2 999 z?
"Lenovo IdeaPad S145-14API 14"" AMD Ryzen 5 3500U - 8GB RAM - 512GB Dysk",Lenovo,"14 cali,  1920 x 1080 pikseli","AMD Ryzen™ 5 3500U 2,1 - 3,7 GHz",8 GB RAM,512 GB SSD,AMD Radeon Vega 8,,1 999 z?
"Lenovo Yoga S740-14IIL 14"" Intel® Core™ i5-1035G4 - 8GB RAM - 512GB Dysk - Win10",Lenovo,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G4 1,1 - 3,7 GHz",8 GB RAM,512 GB SSD,Intel® Iris Plus Graphics,Windows 10 Home Edition,3 499 z?
"Dell Inspiron 3593-4446 15,6"" Intel® Core™ i5-1035G1 - 8GB RAM - 256GB Dysk - MX230 Grafika - Win10",Dell,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8 GB RAM,256 GB SSD,nVidia® GeForce MX 230 + Intel UHD Graphics,Windows 10 Home Edition,2 799 z?
"Lenovo Legion Y540-17IRH 17,3"" Intel® Core™ i7-9750HF - 8GB RAM - 256GB Dysk - GTX1660Ti Grafika - Win10",Lenovo,"17,3 cala,  1920 x 1080 pikseli","Intel® Core™ i7 9gen 9750HF 2,6 - 4,5 GHz",8 GB RAM,256 GB SSD,nVidia® GeForce GTX 1660Ti,Windows 10 Home Edition,5 199 z?
"Dell Inspiron 3593-8612 15,6"" Intel® Core™ i5-1035G1 - 8GB RAM - 512GB Dysk - Win10",Dell,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8 GB RAM,512 GB SSD,Intel® UHD Graphics,Windows 10 Home Edition,2 899 z?
"Huawei MateBook D 15,6"" Intel® Core™ i5-8250U - 8GB RAM - 1TB+128GB Dysk - MX150 Grafika - Win10",Huawei,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8250U 1,6 - 3,4 GHz",8 GB RAM,1 TB HDD 128 GB SSD,nVidia® GeForce MX150 + Intel HD Graphics 620,Windows 10 Home Edition,2 999 z?
"Lenovo Legion Y540-17IRH 17,3"" Intel® Core™ i7-9750H - 32GB RAM - 1TB + 256GB Dysk - RTX2060 Grafika - Win10",Lenovo,"17,3 cala,  1920 x 1080 pikseli","Intel® Core™ i7 9gen 9750H 2,6 - 4,5 GHz",32 GB RAM,1 TB HDD,nVidia® GeForce RTX 2060 + Intel UHD Graphics 630,Windows 10 Home Edition,6 899 z?
"HP 15-bs152nw 15,6"" Intel® Core™ i3-5005U - 4GB RAM - 256GB Dysk - Win10",HP,"15,6 cala,  1366 x 768 pikseli","Intel® Core™ i3 5gen 5005U 2,0 GHz",4 GB RAM,256 GB SSD,Intel® HD Graphics 5500,Windows 10 Home Edition,1 599 z?
"Lenovo IdeaPad S145-15IIL 15,6"" Intel® Core™ i5-1035G1 - 8GB RAM - 256GB Dysk",Lenovo,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8 GB RAM,256 GB SSD,Intel® UHD Graphics,,2 399 z?
"Dell Inspiron 3576 15,6"" Intel® Core™ i5-7200U - 8GB RAM - 256GB Dysk - R520 Grafika - Win10",Dell,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 7gen 7200U 2,5 - 3,1 GHz",8 GB RAM,256 GB SSD,AMD Radeon 520 + Intel UHD Graphics 620,Windows 10 Home Edition,2 699 z?
,Apple,"13,3 cala,  2560 x 1600 pikseli","Intel® Core™ i5 7gen 7360U 2,3 - 3,6 GHz",8 GB RAM,128 GB SSD,Intel® Iris Plus Graphics 640,Mac OS X Sierra,4 899 z?
"ASUS TUF Gaming FX505DV-AL136 15,6"" 120Hz AMD Ryzen 7 3750H - 16GB RAM - 1TB SSD Dysk - RTX2060 Grafika",ASUS,"15,6 cala,  1920 x 1080 pikseli 120 Hz","AMD Ryzen™ 7 3750H 2,3 - 4,0 GHz",16 GB RAM,1 TB SSD,nVidia® GeForce RTX 2060 + AMD Radeon RX Vega 10,,4 699 z?
"Acer Spin 3 14"" Intel® Core™ i5-8250U - 8GB RAM - 256GB Dysk - Win10",Acer,"14 cali, ekran dotykowy 1920 x 1080 pikseli","Intel® Core™ i5 8gen 8250U 1,6 - 3,4 GHz",8 GB RAM,256 GB SSD,Intel® UHD Graphics 620,Windows 10 Home Edition,2 999 z?
"Acer Nitro 5 15,6"" Intel® Core™ i5-9300H - 8GB RAM - 512GB SSD Dysk - GTX1650 Grafika - Win10",Acer,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce GTX1650 + Intel UHD Graphics 630,Windows 10 Home Edition,3 599 z?
"HP Pavilion Gaming 15-ec0037nw 15,6""144Hz AMD Ryzen 7 3750H - 16GB RAM - 512GB Dysk - GTX1660Ti Max-Q Grafika - Win10",HP,"15,6 cala,  1920 x 1080 pikseli 144 Hz","AMD Ryzen™ 7 3750H 2,3 - 4,0 GHz",16 GB RAM,512 GB SSD,nVidia® GeForce GTX 1660 Ti Max-Q + AMD Radeon Vega 10,Windows 10 Home Edition,4 799 z?
"HP 17-ca2003nw 17,3'' AMD Athlon 3150U - 8GB RAM - 512GB Dysk - Win10",HP,"17,3 cala,  1920 x 1080 pikseli","AMD Athlon™ 3150U 2,4 - 3,3 GHz",8 GB RAM,512 GB SSD,AMD Radeon Graphics,Windows 10 Home Edition,2 499 z?
Dell Inspiron 5485-1952 14'' AMD Ryzen 3 3200U - 8GB RAM - 256GB Dysk - Win10,Dell,"14 cali,  1920 x 1080 pikseli","AMD Ryzen™ 3 3200U 2,6 - 3,5 GHz",8 GB RAM,256 GB SSD,AMD Radeon Vega 3,Windows 10 Home Edition,2 299 z?
"Lenovo Legion Y540-15IRH-PG0 15,6"" Intel® Core™ i5-9300H - 8GB RAM - 1TB + 256GB Dysk - GTX1650 Grafika - W10",Lenovo,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8 GB RAM,1 TB HDD,nVidia® GeForce GTX 1650 + Intel UHD Graphics 630,Windows 10 Home Edition,3 799 z?
"Lenovo Ideapad L340-17API 17,3"" AMD Ryzen 3 3200U - 8GB RAM - 256GB Dysk",Lenovo,"17,3 cala,  1920 x 1080 pikseli","AMD Ryzen™ 3 3200U 2,6 - 3,5 GHz",8 GB RAM,256 GB SSD,AMD Radeon Vega 3,,2 199 z?
"Huawei MateBook D 15,6"" Intel® Core™ i5-8250U - 8GB RAM - 256GB Dysk - Win10",Huawei,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8250U 1,6 - 3,4 GHz",8 GB RAM,256 GB SSD,Intel® UHD Graphics 620,Windows 10 Home Edition,2 779 z?
"Lenovo IdeaPad S145-15API 15,6"" AMD Ryzen 5 3500U - 8GB RAM - 256GB Dysk",Lenovo,"15,6 cala,  1920 x 1080 pikseli","AMD Ryzen™ 5 3500U 2,1 - 3,7 GHz",8 GB RAM,256 GB SSD,AMD Radeon Vega 8,,1 999 z?
"ASUS TUF Gaming FX505DV-AL026T 15,6"" 120Hz AMD Ryzen 7 3750H - 16GB RAM - 512GB Dysk - RTX2060 Grafika - Win10",ASUS,"15,6 cala,  1920 x 1080 pikseli 120 Hz","AMD Ryzen™ 7 3750H 2,3 - 4,0 GHz",16 GB RAM,512 GB SSD,nVidia® GeForce RTX 2060 + AMD Radeon RX Vega 10,Windows 10 Home Edition,5 199 z?
"Lenovo Yoga S740-15IRH 15,6"" Intel® Core™ i5-9300H - 8GB RAM - 256GB Dysk - GTX1650 Max-Q Grafika - Win10",Lenovo,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8 GB RAM,256 GB SSD,nVidia® GeForce GTX 1650 Max-Q + Intel UHD Graphics 630,Windows 10 Home Edition,4 699 z?
Dell Inspiron 5485-1114 14'' AMD Ryzen 5 3500U - 8GB RAM - 512GB Dysk - Win10,Dell,"14 cali,  1920 x 1080 pikseli","AMD Ryzen™ 5 3500U 2,1 - 3,7 GHz",8 GB RAM,512 GB SSD,AMD Radeon Vega 8,Windows 10 Home Edition,2 699 z?
"Lenovo Ideapad L340-17IRH Gaming 17,3"" Intel® Core™ i7-9750HF - 8GB RAM - 512GB Dysk - GTX1650 Grafika",Lenovo,"17,3 cala,  1920 x 1080 pikseli","Intel® Core™ i7 9gen 9750HF 2,6 - 4,5 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce GTX1650,,3 699 z?
"Huawei MateBook X Pro 13,9"" Intel® Core™ i7-8550U - 16GB RAM - 512GB Dysk - MX150 Grafika - Win10 Pro",Huawei,"13,9 cala, ekran dotykowy 3000 x 2000 pikseli","Intel® Core™ i7 8gen 8550U 1,8 - 4,0 GHz",16 GB RAM,512 GB SSD,nVidia® GeForce MX150 + Intel HD Graphics 620,Windows 10 Professional,6 649 z?
ASUS ZenBook 14 UX433FA 14'' Intel® Core™ i5-8265U - 8GB RAM - 256GB Dysk - Win10,ASUS,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8265U 1,6 - 3,9 GHz",8 GB RAM,256 GB SSD,Intel® HD Graphics 620,Windows 10 Home Edition,4 149 z?
"ASUS ROG Strix G G531GT-AL007 15,6""120Hz Intel® Core™ i5-9300H - 8GB RAM - 512GB Dysk - GTX1650 Grafika",ASUS,"15,6 cala,  1920 x 1080 pikseli 120 Hz","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce GTX 1650 + Intel UHD Graphics 630,,3 499 z?
"Lenovo IdeaPad 530S-14ARR 14"" AMD Ryzen 7 2700U - 8GB RAM - 256GB Dysk - Win10",Lenovo,"14 cali,  1920 x 1080 pikseli","AMD Ryzen™ 7 2700U 2,2 - 3,8 GHz",8 GB RAM,256 GB SSD,AMD Radeon RX Vega 10,Windows 10 Home Edition,2 999 z?
"ASUS TUF Gaming FX505DV-AL026 15,6"" 120Hz AMD Ryzen 7 3750H - 16GB RAM - 512GB Dysk - RTX2060 Grafika",ASUS,"15,6 cala,  1920 x 1080 pikseli 120 Hz","AMD Ryzen™ 7 3750H 2,3 - 4,0 GHz",16 GB RAM,512 GB SSD,nVidia® GeForce RTX 2060 + AMD Radeon RX Vega 10,,4 699 z?
"Lenovo IdeaPad 3 15ADA05 15,6"" AMD Ryzen 5 3500U - 8GB RAM - 256GB Dysk - Win10",Lenovo,"15,6 cala,  1920 x 1080 pikseli","AMD Ryzen™ 5 3500U 2,1 - 3,7 GHz",8 GB RAM,256 GB SSD,AMD Radeon Vega 8,Windows 10 Home Edition,2 799 z?
"ASUS X509JA-BQ242 15,6"" Intel® Core™ i5-1035G1 - 8GB RAM - 512GB Dysk",ASUS,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8 GB RAM,512 GB SSD,Intel® UHD Graphics,,2 649 z?
"ASUS X570ZD-E4271T 15,6"" AMD Ryzen 5 2500U - 8GB RAM - 512GB Dysk - GTX1050 Grafika - Win10",ASUS,"15,6 cala,  1920 x 1080 pikseli","AMD Ryzen™ 5 2500U 2,0 - 3,6 GHz",8 GB RAM,512 GB SSD,nVidia® Geforce GTX1050,Windows 10 Home Edition,3 029 z?
"Lenovo IdeaPad S530-13IWL 13,3"" Intel® Core™ i3-8145U - 4GB RAM - 128GB Dysk - Win10",Lenovo,"13,3 cala,  1920 x 1080 pikseli","Intel® Core™ i3 8gen 8145U 2,1 - 3,9 GHz",4 GB RAM,128 GB SSD,Intel® UHD Graphics 620,Windows 10 Home Edition,2 299 z?
"Acer Swift 3 SF314-57-52V7 14"" Intel® Core™ i5-1035G1 - 8GB RAM - 512GB Dysk - Win10",Acer,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 1035G1 1,0 - 3,6 GHz",8 GB RAM,512 GB SSD,Intel® UHD Graphics,Windows 10 Home Edition,3 149 z?
"Lenovo Yoga C740-14IML 14"" Intel® Core™ i5-10210U - 8GB RAM - 256GB Dysk - Win10",Lenovo,"14 cali, ekran dotykowy 1920 x 1080 pikseli","Intel® Core™ i5 10gen 10210U 1,6 - 4,2 GHz",8 GB RAM,256 GB SSD,Intel® UHD Graphics,Windows 10 Home Edition,3 699 z?
"Dell Inspiron G3 3590-8704 15,6"" Intel® Core™ i5-9300H - 8GB RAM - 512GB Dysk - GTX1660Ti Max-Q Grafika",Dell,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce GTX 1660 Ti Max-Q + Intel UHD Graphics 630,,3 799 z?
,Apple,"13,3 cala,  2560 x 1600 pikseli","Intel® Core™ i5  1,6 - 3,6 GHz",8 GB RAM,128 GB SSD,Intel® UHD Graphics 617,,4 999 z?
"Huawei MateBook D 15,6"" Intel® Core™ i5-8250U - 8GB RAM - 512GB Dysk - MX150 Grafika - Win10",Huawei,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8250U 1,6 - 3,4 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce MX150 + Intel UHD Graphics 620,Windows 10 Home Edition,3 199 z?
"Dell Inspiron G3 3590-1312 15,6"" Intel® Core™ i5-9300H - 8GB RAM - 512GB Dysk - GTX1650 Grafika",Dell,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce GTX 1650 + Intel UHD Graphics 630,Linux,3 249 z?
"Acer Predator Helios 300 15,6"" Intel® Core™ i5-8300H - 8GB RAM - 256GB Dysk - GTX1050Ti Grafika - W10",Acer,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8300H 2,3 - 4,0 GHz",8 GB RAM,Windows 10 Home Edition,nVidia® GeForce GTX 1050 Ti + Intel UHD Graphics 630,,4 399 z?
"Dell Inspiron 3580 15,6"" Intel® Core™ i7-8565U - 8GB RAM - 256GB Dysk - Radeon 520 Grafika - Win10",Dell,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i7 8gen 8565U 1,8 - 4,6 GHz",8 GB RAM,256 GB SSD,AMD Radeon 520 + Intel UHD Graphics 620,Windows 10 Home Edition,3 299 z?
ASUS ZenBook 14 UX433FAC-A5122 14'' Intel® Core™ i5-10210U - 8GB RAM - 512GB Dysk,ASUS,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 10210U 1,6 - 4,2 GHz",8 GB RAM,512 GB SSD,Intel® UHD Graphics,,3 599 z?
"Microsoft Surface Go 10"" Intel® Pentium™ Gold 4415Y - 8GB RAM - 128GB Dysk - Win10 S + klawiatura",Microsoft,"10 cali, ekran dotykowy 1800 x 1200 pikseli","Intel® Pentium® Gold 4415Y 1,6 GHz",8 GB RAM,128 GB eMMC,Intel® HD Graphics 615,Windows 10 S,3 099 z?
"Microsoft Surface Go 10"" Intel® Pentium™ Gold 4415Y - 4GB RAM - 64GB Dysk - Win10 S + klawiatura + mysz",Microsoft,"10 cali, ekran dotykowy 1800 x 1200 pikseli","Intel® Pentium® Gold 4415Y 1,6 GHz",4 GB RAM,64 GB eMMC,Intel® HD Graphics 615,Windows 10 S,2 679 z?
"Acer Spin 5 13,3"" Intel® Core™ i5-8265U - 8GB RAM - 256GB Dysk - Win10 + pióro",Acer,"13,3 cala, ekran dotykowy 1920 x 1080 pikseli","Intel® Core™ i5 8gen 8265U 1,6 - 3,9 GHz",8 GB RAM,256 GB SSD,Intel® UHD Graphics,Windows 10 Home Edition,2 999 z?
"Lenovo ThinkBook 15-IML 15,6"" Intel® Core™ i5-10210U - 8GB RAM - 256GB Dysk - Win10 Pro",Lenovo,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 10210U 1,6 - 4,2 GHz",8 GB RAM,256 GB SSD,Intel® UHD Graphics,Windows 10 Professional,3 299 z?
"Lenovo IdeaPad S540-15IWL GTX 15,6"" Intel® Core™ i7-8565U - 8GB RAM - 256GB Dysk - GTX1650 Max-Q Grafika - Win10",Lenovo,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i7 8gen 8565U 1,8 - 4,6 GHz",8 GB RAM,256 GB SSD,nVidia® GeForce GTX 1650 Max-Q + Intel UHD Graphics 620,Windows 10 Home Edition,4 099 z?
"ASUS ZenBook Duo UX481FLC-BM045T 14"" Intel® Core™ i5-10210U - 16GB RAM - 1TB SSD Dysk - MX250 Grafika - Win10",ASUS,"14 cali,  1920 x 1080 pikseli","Intel® Core™ i5 10gen 10210U 1,6 - 4,2 GHz",16 GB RAM,1 TB SSD,nVidia® GeForce MX250 + Intel UHD Graphics,Windows 10 Home Edition,6 299 z?
"ASUS ROG Strix G G531GT-BQ067T 15,6"" Intel® Core™ i5-9300H - 8GB RAM - 512GB Dysk - GTX1650 Grafika - Win10",ASUS,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce GTX 1650 + Intel UHD Graphics 630,Windows 10 Home Edition,3 899 z?
"MSI GF65 Thin 9SD-088PL 15,6"" Intel® Core™ i5-9300H - 16GB RAM - 512GB Dysk - GTX1660Ti Grafika - Win10",MSI,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",16 GB RAM,512 GB SSD,nVidia® GeForce GTX 1660Ti + Intel UHD Graphics 630,Windows 10 Home Edition,4 899 z?
"Lenovo Ideapad L340-15IRH Gaming 15,6"" Intel® Core™ i5-9300H - 8GB RAM - 256GB Dysk - GTX1650 Grafika - Win10",Lenovo,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8 GB RAM,256 GB SSD,nVidia® GeForce GTX1650 + Intel UHD Graphics 630,Windows 10 Home Edition,3 699 z?
"Lenovo Yoga S730-13IWL 13,3"" Intel® Core™ i5-8265U - 8GB RAM - 256GB Dysk - Win10",Lenovo,"13,3 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8265U 1,6 - 3,9 GHz",8 GB RAM,256 GB SSD,Intel® UHD Graphics 620,Windows 10 Home Edition,3 999 z?
LG Gram 17'' Intel® Core™ i7-8565U - 8GB RAM - 512GB SSD Dysk - Win10,LG,"17 cali,  2560 x 1600 pikseli","Intel® Core™ i7 8gen 8565U 1,8 - 4,6 GHz",8 GB RAM,512 GB SSD,Intel® UHD Graphics 620,Windows 10 Home Edition,6 799 z?
"Lenovo Ideapad 330-15ARR 15,6'' AMD Ryzen 7 2700U - 8GB RAM - 256GB Dysk - R540 Grafika - Win10",Lenovo,"15,6 cala,  1920 x 1080 pikseli","AMD Ryzen™ 7 2700U 2,2 - 3,8 GHz",8 GB RAM,256 GB SSD,AMD Radeon 540 + AMD Radeon Vega 10,Windows 10 Home Edition,2 799 z?
"Lenovo Legion Y720-15IKB 15,6"" Intel® Core™ i5-7300HQ - 8GB RAM - 256GB Dysk - GTX1060 Grafika - Win10",Lenovo,"15,6 cala,  3840 x 2160 pikseli","Intel® Core™ i5 7gen 7300HQ 2,5 - 3,5 GHz",8 GB RAM,256 GB SSD,nVidia® GeForce GTX 1060 + Intel HD Graphics 630,Windows 10 Home Edition,4 299 z?
"MSI GF63 Thin 9SC-842PL 15,6"" Intel® Core™ i5-9300H - 8GB RAM - 512GB Dysk - GTX1650 Grafika - Win10",MSI,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 9gen 9300H 2,4 - 4,1 GHz",8 GB RAM,512 GB SSD,nVidia® GeForce GTX 1650 + Intel HD Graphics 630,Windows 10 Home Edition,4 099 z?
,Apple,"13,3 cala,  2560 x 1600 pikseli","Intel® Core™ i5 7gen 7360U 2,3 - 3,6 GHz",8 GB RAM,128 GB SSD,Intel® Iris Plus Graphics 640,Mac OS X Sierra,6 299 z?
,Apple,"13,3 cala,  2560 x 1600 pikseli","Intel® Core™ i5 7gen 7360U 2,3 - 3,6 GHz",8 GB RAM,256 GB SSD,Intel® Iris Plus Graphics 640,Mac OS X Sierra,6 949 z?
"Microsoft Surface Pro 6 12,3"" Intel® Core™ i5-8250U - 8GB RAM - 128GB Dysk - Win10 (platynowy) + klawiatura (czarny)",Microsoft,"12,3 cala, ekran dotykowy 2736 x 1824 pikseli","Intel® Core™ i5 8gen 8250U 1,6 - 3,4 GHz",8 GB RAM,128 GB SSD,Intel® UHD Graphics 620,Windows 10 Home Edition,4 099 z?
"LG Gram 15,6'' Intel® Core™ i5-8265U - 8GB RAM - 512GB SSD Dysk - Win10",LG,"15,6 cala,  1920 x 1080 pikseli","Intel® Core™ i5 8gen 8265U 1,6 - 3,9 GHz",8 GB RAM,512 GB SSD,Intel® UHD Graphics 620,Windows 10 Home Edition,5 749 z?
,Apple,"12,1 cala,  2304 x 1440 pikseli","Intel® Core™ M-series 7Y32 1,2 - 3,0 GHz",8 GB RAM,256 GB SSD,Intel® HD Graphics 615,Mac OS X Sierra,5 599 z?
